			Lead Left	Lead Right
-------------------------------------------
DIPS
833.	 47.8 	 C0 - 5.5 mA	 C3 - 3.5 mA 	 (0.51 / 0.92) 
834.	 47.5 	 C2 - 1.5 mA	 C1 - 4.0 mA 	 (1.00 / 0.61) 
835.	 47.4 	 C1 - 3.0 mA	 C2 - 3.0 mA 	 (0.91 / 0.93) 
836.	 47.0 	 C1 - 4.0 mA	 C3 - 3.5 mA 	 (0.87 / 0.92) 
837.	 47.0 	 C2 - 2.0 mA	 C1 - 3.5 mA 	 (1.00 / 0.63) 
838.	 47.0 	 C1 - 2.0 mA	 C2 - 2.0 mA 	 (0.96 / 0.98) 
839.	 47.0 	 C2 - 2.0 mA	 C1 - 2.0 mA 	 (1.00 / 0.69) 
840.	 46.7 	 C0 - 3.0 mA	 C3 - 2.5 mA 	 (0.55 / 0.96) 
841.	 46.5 	 C3 - 2.0 mA	 C1 - 5.0 mA 	 (1.00 / 0.59) 
842.	 46.4 	 C2 - 2.0 mA	 C1 - 3.0 mA 	 (1.00 / 0.65) 
843.	 46.3 	 C0 - 4.0 mA	 C2 - 3.5 mA 	 (0.52 / 0.90) 
844.	 46.3 	 C2 - 4.5 mA	 C2 - 4.5 mA 	 (1.00 / 0.84) 
845.	 46.3 	 C3 - 2.5 mA	 C1 - 4.5 mA 	 (1.00 / 0.60) 
846.	 46.2 	 C0 - 5.0 mA	 C3 - 3.5 mA 	 (0.51 / 0.92) 
847.	 46.2 	 C0 - 3.5 mA	 C2 - 3.0 mA 	 (0.53 / 0.93) 
848.	 46.2 	 C1 - 3.0 mA	 C2 - 4.5 mA 	 (0.91 / 0.84) 
849.	 45.8 	 C0 - 3.0 mA	 C2 - 5.5 mA 	 (0.55 / 0.77) 
850.	 45.7 	 C2 - 4.5 mA	 C2 - 3.0 mA 	 (1.00 / 0.93) 
851.	 45.7 	 C1 - 4.5 mA	 C3 - 4.0 mA 	 (0.85 / 0.89) 
852.	 45.7 	 C2 - 5.5 mA	 C3 - 5.5 mA 	 (0.99 / 0.84) 
853.	 45.6 	 C2 - 2.0 mA	 C1 - 2.5 mA 	 (1.00 / 0.67) 
854.	 45.6 	 C1 - 4.5 mA	 C3 - 5.5 mA 	 (0.85 / 0.84) 
855.	 45.4 	 C3 - 1.5 mA	 C1 - 5.0 mA 	 (1.00 / 0.59) 
856.	 44.8 	 C0 - 3.5 mA	 C2 - 4.5 mA 	 (0.53 / 0.84) 
857.	 44.8 	 C2 - 5.0 mA	 C3 - 3.5 mA 	 (1.00 / 0.92) 
858.	 44.6 	 C2 - 4.0 mA	 C2 - 5.5 mA 	 (1.00 / 0.77) 
859.	 44.2 	 C3 - 2.5 mA	 C1 - 4.0 mA 	 (1.00 / 0.61) 
860.	 44.0 	 C1 - 3.0 mA	 C2 - 4.0 mA 	 (0.91 / 0.86) 
861.	 43.9 	 C1 - 4.5 mA	 C3 - 4.5 mA 	 (0.85 / 0.87) 
862.	 43.7 	 C1 - 2.5 mA	 C2 - 2.5 mA 	 (0.94 / 0.95) 
863.	 43.5 	 C1 - 3.0 mA	 C3 - 3.0 mA 	 (0.91 / 0.94) 
864.	 43.5 	 C0 - 3.0 mA	 C2 - 2.5 mA 	 (0.55 / 0.95) 
865.	 43.4 	 C2 - 5.5 mA	 C3 - 4.0 mA 	 (0.99 / 0.89) 
866.	 43.3 	 C1 - 4.5 mA	 C3 - 5.0 mA 	 (0.85 / 0.85) 
867.	 43.2 	 C3 - 2.0 mA	 C1 - 4.5 mA 	 (1.00 / 0.60) 
868.	 43.1 	 C2 - 4.5 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
869.	 43.1 	 C2 - 1.5 mA	 C1 - 3.5 mA 	 (1.00 / 0.63) 
870.	 43.1 	 C0 - 3.5 mA	 C2 - 4.0 mA 	 (0.53 / 0.86) 
871.	 42.8 	 C0 - 3.5 mA	 C3 - 3.0 mA 	 (0.53 / 0.94) 
872.	 42.6 	 C1 - 2.5 mA	 C2 - 5.0 mA 	 (0.94 / 0.79) 
873.	 42.5 	 C2 - 2.0 mA	 C3 - 1.5 mA 	 (1.00 / 0.99) 
874.	 42.5 	 C2 - 5.5 mA	 C3 - 5.0 mA 	 (0.99 / 0.85) 
875.	 42.4 	 C0 - 5.5 mA	 C3 - 4.0 mA 	 (0.51 / 0.89) 
876.	 42.2 	 C3 - 1.5 mA	 C1 - 4.5 mA 	 (1.00 / 0.60) 
877.	 42.1 	 C2 - 4.5 mA	 C3 - 3.0 mA 	 (1.00 / 0.94) 
878.	 42.1 	 C2 - 1.5 mA	 C1 - 3.0 mA 	 (1.00 / 0.65) 
879.	 42.1 	 C0 - 5.5 mA	 C3 - 5.5 mA 	 (0.51 / 0.84) 
880.	 41.9 	 C2 - 5.5 mA	 C3 - 4.5 mA 	 (0.99 / 0.87) 
881.	 41.4 	 C2 - 5.0 mA	 C3 - 5.5 mA 	 (1.00 / 0.84) 
882.	 41.3 	 C2 - 1.5 mA	 C1 - 2.0 mA 	 (1.00 / 0.69) 
883.	 41.1 	 C2 - 1.5 mA	 C1 - 1.5 mA 	 (1.00 / 0.74) 
884.	 41.0 	 C3 - 2.0 mA	 C1 - 4.0 mA 	 (1.00 / 0.61) 
885.	 40.9 	 C2 - 4.0 mA	 C3 - 2.5 mA 	 (1.00 / 0.96) 
886.	 40.9 	 C0 - 1.5 mA	 C3 - 2.0 mA 	 (0.63 / 0.98) 
887.	 40.9 	 C0 - 4.5 mA	 C3 - 3.5 mA 	 (0.51 / 0.92) 
888.	 40.9 	 C0 - 3.0 mA	 C2 - 5.0 mA 	 (0.55 / 0.79) 
889.	 40.9 	 C2 - 1.5 mA	 C1 - 2.5 mA 	 (1.00 / 0.67) 
890.	 40.8 	 C0 - 5.5 mA	 C3 - 4.5 mA 	 (0.51 / 0.87) 
891.	 40.8 	 C0 - 5.0 mA	 C3 - 4.0 mA 	 (0.51 / 0.89) 
892.	 40.7 	 C3 - 2.5 mA	 C3 - 1.5 mA 	 (1.00 / 0.99) 
893.	 40.6 	 C1 - 4.0 mA	 C3 - 4.0 mA 	 (0.87 / 0.89) 
894.	 40.5 	 C1 - 4.0 mA	 C3 - 5.5 mA 	 (0.87 / 0.84) 
895.	 40.5 	 C0 - 5.0 mA	 C3 - 5.5 mA 	 (0.51 / 0.84) 
896.	 40.4 	 C1 - 3.0 mA	 C2 - 3.5 mA 	 (0.91 / 0.90) 
897.	 40.4 	 C0 - 2.0 mA	 C2 - 2.0 mA 	 (0.60 / 0.98) 
898.	 40.4 	 C0 - 3.5 mA	 C2 - 3.5 mA 	 (0.53 / 0.90) 
899.	 40.3 	 C0 - 5.5 mA	 C3 - 5.0 mA 	 (0.51 / 0.85) 
900.	 40.0 	 C3 - 1.5 mA	 C1 - 4.0 mA 	 (1.00 / 0.61) 
901.	 39.7 	 C3 - 2.5 mA	 C1 - 3.5 mA 	 (1.00 / 0.63) 
902.	 39.5 	 C0 - 2.5 mA	 C3 - 2.5 mA 	 (0.57 / 0.96) 
903.	 39.3 	 C1 - 3.5 mA	 C3 - 3.5 mA 	 (0.89 / 0.92) 
904.	 39.2 	 C0 - 5.0 mA	 C3 - 4.5 mA 	 (0.51 / 0.87) 
905.	 39.0 	 C0 - 2.5 mA	 C2 - 5.5 mA 	 (0.57 / 0.77) 
906.	 38.9 	 C1 - 1.5 mA	 C3 - 2.0 mA 	 (0.98 / 0.98) 
907.	 38.8 	 C1 - 4.0 mA	 C3 - 4.5 mA 	 (0.87 / 0.87) 
908.	 38.8 	 C3 - 2.5 mA	 C1 - 3.0 mA 	 (1.00 / 0.65) 
909.	 38.6 	 C0 - 5.0 mA	 C3 - 5.0 mA 	 (0.51 / 0.85) 
910.	 38.6 	 C0 - 3.0 mA	 C2 - 3.0 mA 	 (0.55 / 0.93) 
911.	 38.5 	 C3 - 2.5 mA	 C1 - 1.5 mA 	 (1.00 / 0.74) 
912.	 38.3 	 C3 - 2.5 mA	 C1 - 2.0 mA 	 (1.00 / 0.69) 
913.	 38.2 	 C2 - 1.5 mA	 C3 - 1.5 mA 	 (1.00 / 0.99) 
914.	 38.2 	 C1 - 4.0 mA	 C3 - 5.0 mA 	 (0.87 / 0.85) 
915.	 38.1 	 C2 - 4.0 mA	 C2 - 5.0 mA 	 (1.00 / 0.79) 
916.	 38.1 	 C1 - 2.5 mA	 C2 - 4.5 mA 	 (0.94 / 0.84) 
917.	 38.1 	 C0 - 4.0 mA	 C3 - 3.5 mA 	 (0.52 / 0.92) 
918.	 38.0 	 C2 - 5.0 mA	 C3 - 5.0 mA 	 (1.00 / 0.85) 
919.	 38.0 	 C1 - 2.5 mA	 C2 - 3.0 mA 	 (0.94 / 0.93) 
920.	 37.9 	 C2 - 5.0 mA	 C3 - 4.0 mA 	 (1.00 / 0.89) 
921.	 37.7 	 C1 - 2.0 mA	 C2 - 5.5 mA 	 (0.96 / 0.77) 
922.	 37.7 	 C3 - 2.5 mA	 C1 - 2.5 mA 	 (1.00 / 0.67) 
923.	 37.4 	 C3 - 2.0 mA	 C3 - 1.5 mA 	 (1.00 / 0.99) 
924.	 37.3 	 C0 - 3.0 mA	 C2 - 4.5 mA 	 (0.55 / 0.84) 
925.	 37.2 	 C2 - 4.5 mA	 C2 - 3.5 mA 	 (1.00 / 0.90) 
926.	 37.0 	 C2 - 5.0 mA	 C3 - 4.5 mA 	 (1.00 / 0.87) 
927.	 36.3 	 C3 - 5.5 mA	 C2 - 1.5 mA 	 (1.00 / 1.00) 
928.	 36.1 	 C0 - 2.5 mA	 C2 - 2.5 mA 	 (0.57 / 0.95) 
929.	 36.0 	 C3 - 2.0 mA	 C1 - 3.5 mA 	 (1.00 / 0.63) 
930.	 35.6 	 C1 - 2.5 mA	 C2 - 4.0 mA 	 (0.94 / 0.86) 
931.	 35.5 	 C0 - 3.0 mA	 C2 - 4.0 mA 	 (0.55 / 0.86) 
932.	 35.4 	 C0 - 4.5 mA	 C3 - 4.0 mA 	 (0.51 / 0.89) 
933.	 35.1 	 C0 - 4.5 mA	 C3 - 5.5 mA 	 (0.51 / 0.84) 
934.	 35.0 	 C3 - 1.5 mA	 C1 - 3.5 mA 	 (1.00 / 0.63) 
935.	 34.9 	 C0 - 3.0 mA	 C3 - 3.0 mA 	 (0.55 / 0.94) 
936.	 34.6 	 C3 - 2.0 mA	 C1 - 3.0 mA 	 (1.00 / 0.65) 
937.	 34.4 	 C3 - 1.5 mA	 C3 - 1.5 mA 	 (1.00 / 0.99) 
938.	 33.8 	 C1 - 2.5 mA	 C3 - 3.0 mA 	 (0.94 / 0.94) 
939.	 33.8 	 C0 - 4.5 mA	 C3 - 4.5 mA 	 (0.51 / 0.87) 
940.	 33.7 	 C0 - 2.5 mA	 C2 - 5.0 mA 	 (0.57 / 0.79) 
941.	 33.6 	 C1 - 2.0 mA	 C3 - 2.5 mA 	 (0.96 / 0.96) 
942.	 33.5 	 C1 - 3.5 mA	 C3 - 5.5 mA 	 (0.89 / 0.84) 
943.	 33.4 	 C3 - 1.5 mA	 C1 - 3.0 mA 	 (1.00 / 0.65) 
944.	 33.4 	 C3 - 4.0 mA	 C3 - 2.0 mA 	 (1.00 / 0.98) 
945.	 33.3 	 C3 - 4.0 mA	 C2 - 1.5 mA 	 (1.00 / 1.00) 
946.	 33.2 	 C0 - 4.5 mA	 C3 - 5.0 mA 	 (0.51 / 0.85) 
947.	 33.1 	 C3 - 3.5 mA	 C3 - 2.0 mA 	 (1.00 / 0.98) 
948.	 33.1 	 C1 - 3.5 mA	 C3 - 4.0 mA 	 (0.89 / 0.89) 
949.	 33.0 	 C3 - 2.0 mA	 C1 - 2.5 mA 	 (1.00 / 0.67) 
950.	 32.9 	 C3 - 5.5 mA	 C3 - 2.0 mA 	 (1.00 / 0.98) 
951.	 32.6 	 C3 - 2.0 mA	 C1 - 2.0 mA 	 (1.00 / 0.69) 
952.	 32.5 	 C0 - 4.0 mA	 C3 - 4.0 mA 	 (0.52 / 0.89) 
953.	 32.4 	 C0 - 3.0 mA	 C2 - 3.5 mA 	 (0.55 / 0.90) 
954.	 32.3 	 C0 - 4.0 mA	 C3 - 5.5 mA 	 (0.52 / 0.84) 
955.	 32.2 	 C2 - 4.0 mA	 C2 - 4.5 mA 	 (1.00 / 0.84) 
956.	 31.8 	 C3 - 5.0 mA	 C2 - 1.5 mA 	 (1.00 / 1.00) 
957.	 31.7 	 C0 - 3.5 mA	 C3 - 3.5 mA 	 (0.53 / 0.92) 
958.	 31.7 	 C3 - 3.5 mA	 C2 - 1.5 mA 	 (1.00 / 1.00) 
959.	 31.6 	 C1 - 2.0 mA	 C2 - 5.0 mA 	 (0.96 / 0.79) 
960.	 31.6 	 C2 - 3.5 mA	 C2 - 5.5 mA 	 (1.00 / 0.77) 
961.	 31.5 	 C3 - 2.0 mA	 C1 - 1.5 mA 	 (1.00 / 0.74) 
962.	 31.5 	 C1 - 3.5 mA	 C3 - 4.5 mA 	 (0.89 / 0.87) 
963.	 31.3 	 C3 - 1.5 mA	 C1 - 2.5 mA 	 (1.00 / 0.67) 
964.	 31.3 	 C2 - 4.0 mA	 C2 - 2.5 mA 	 (1.00 / 0.95) 
965.	 31.2 	 C3 - 4.5 mA	 C2 - 1.5 mA 	 (1.00 / 1.00) 
966.	 31.1 	 C1 - 2.5 mA	 C2 - 3.5 mA 	 (0.94 / 0.90) 
967.	 31.1 	 C2 - 4.5 mA	 C3 - 5.5 mA 	 (1.00 / 0.84) 
968.	 31.0 	 C1 - 3.5 mA	 C3 - 5.0 mA 	 (0.89 / 0.85) 
969.	 31.0 	 C0 - 4.0 mA	 C3 - 4.5 mA 	 (0.52 / 0.87) 
970.	 30.9 	 C0 - 2.5 mA	 C2 - 3.0 mA 	 (0.57 / 0.93) 
971.	 30.8 	 C3 - 4.5 mA	 C3 - 2.0 mA 	 (1.00 / 0.98) 
972.	 30.6 	 C2 - 3.0 mA	 C3 - 2.0 mA 	 (1.00 / 0.98) 
973.	 30.5 	 C1 - 3.0 mA	 C3 - 3.5 mA 	 (0.91 / 0.92) 
974.	 30.3 	 C0 - 4.0 mA	 C3 - 5.0 mA 	 (0.52 / 0.85) 
975.	 30.3 	 C2 - 3.0 mA	 C2 - 1.5 mA 	 (1.00 / 1.00) 
976.	 30.0 	 C3 - 1.5 mA	 C1 - 2.0 mA 	 (1.00 / 0.69) 
977.	 29.8 	 C0 - 2.5 mA	 C2 - 4.5 mA 	 (0.57 / 0.84) 
978.	 29.5 	 C3 - 5.0 mA	 C3 - 2.0 mA 	 (1.00 / 0.98) 
979.	 29.2 	 C0 - 2.0 mA	 C2 - 5.5 mA 	 (0.60 / 0.77) 
980.	 29.1 	 C3 - 3.0 mA	 C3 - 2.0 mA 	 (1.00 / 0.98) 
981.	 29.0 	 C1 - 2.0 mA	 C2 - 2.5 mA 	 (0.96 / 0.95) 
982.	 28.7 	 C2 - 4.5 mA	 C3 - 3.5 mA 	 (1.00 / 0.92) 
983.	 28.3 	 C2 - 4.0 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
984.	 28.3 	 C2 - 3.5 mA	 C2 - 2.0 mA 	 (1.00 / 0.98) 
985.	 28.2 	 C0 - 1.5 mA	 C2 - 2.0 mA 	 (0.63 / 0.98) 
986.	 28.1 	 C0 - 2.0 mA	 C3 - 2.5 mA 	 (0.60 / 0.96) 
987.	 27.9 	 C0 - 2.5 mA	 C2 - 4.0 mA 	 (0.57 / 0.86) 
988.	 27.4 	 C2 - 4.5 mA	 C3 - 5.0 mA 	 (1.00 / 0.85) 
989.	 27.3 	 C3 - 1.5 mA	 C1 - 1.5 mA 	 (1.00 / 0.74) 
990.	 27.1 	 C0 - 2.5 mA	 C3 - 3.0 mA 	 (0.57 / 0.94) 
991.	 26.8 	 C2 - 4.0 mA	 C3 - 3.0 mA 	 (1.00 / 0.94) 
992.	 26.6 	 C1 - 3.0 mA	 C3 - 5.5 mA 	 (0.91 / 0.84) 
993.	 26.5 	 C1 - 2.0 mA	 C2 - 4.5 mA 	 (0.96 / 0.84) 
994.	 26.5 	 C0 - 3.5 mA	 C3 - 5.5 mA 	 (0.53 / 0.84) 
995.	 26.3 	 C0 - 3.5 mA	 C3 - 4.0 mA 	 (0.53 / 0.89) 
996.	 26.3 	 C2 - 4.0 mA	 C2 - 3.0 mA 	 (1.00 / 0.93) 
997.	 25.3 	 C2 - 4.5 mA	 C3 - 4.5 mA 	 (1.00 / 0.87) 
998.	 25.0 	 C2 - 4.5 mA	 C3 - 4.0 mA 	 (1.00 / 0.89) 
999.	 24.9 	 C3 - 3.0 mA	 C2 - 1.5 mA 	 (1.00 / 1.00) 
1000.	 24.9 	 C0 - 3.5 mA	 C3 - 4.5 mA 	 (0.53 / 0.87) 
1001.	 24.9 	 C2 - 3.5 mA	 C2 - 5.0 mA 	 (1.00 / 0.79) 
1002.	 24.8 	 C1 - 3.0 mA	 C3 - 4.0 mA 	 (0.91 / 0.89) 
1003.	 24.5 	 C1 - 1.5 mA	 C2 - 2.0 mA 	 (0.98 / 0.98) 
1004.	 24.5 	 C0 - 2.0 mA	 C2 - 2.5 mA 	 (0.60 / 0.95) 
1005.	 24.5 	 C0 - 2.5 mA	 C2 - 3.5 mA 	 (0.57 / 0.90) 
1006.	 24.3 	 C0 - 3.5 mA	 C3 - 5.0 mA 	 (0.53 / 0.85) 
1007.	 24.2 	 C3 - 5.5 mA	 C2 - 5.5 mA 	 (1.00 / 0.77) 
1008.	 24.2 	 C1 - 1.5 mA	 C2 - 5.5 mA 	 (0.98 / 0.77) 
1009.	 23.9 	 C1 - 2.0 mA	 C2 - 3.0 mA 	 (0.96 / 0.93) 
1010.	 23.7 	 C1 - 2.0 mA	 C2 - 4.0 mA 	 (0.96 / 0.86) 
1011.	 23.7 	 C1 - 3.0 mA	 C3 - 5.0 mA 	 (0.91 / 0.85) 
1012.	 23.7 	 C2 - 3.5 mA	 C3 - 2.5 mA 	 (1.00 / 0.96) 
1013.	 23.6 	 C1 - 3.0 mA	 C3 - 4.5 mA 	 (0.91 / 0.87) 
1014.	 23.5 	 C0 - 3.0 mA	 C3 - 3.5 mA 	 (0.55 / 0.92) 
1015.	 23.5 	 C0 - 2.0 mA	 C2 - 5.0 mA 	 (0.60 / 0.79) 
1016.	 23.3 	 C2 - 2.5 mA	 C3 - 2.0 mA 	 (1.00 / 0.98) 
1017.	 23.2 	 C2 - 4.0 mA	 C3 - 5.5 mA 	 (1.00 / 0.84) 
1018.	 22.7 	 C3 - 2.5 mA	 C3 - 2.0 mA 	 (1.00 / 0.98) 
1019.	 21.7 	 C3 - 4.0 mA	 C2 - 5.5 mA 	 (1.00 / 0.77) 
1020.	 21.3 	 C1 - 2.5 mA	 C3 - 3.5 mA 	 (0.94 / 0.92) 
1021.	 21.1 	 C3 - 5.0 mA	 C2 - 5.5 mA 	 (1.00 / 0.77) 
1022.	 20.8 	 C3 - 3.5 mA	 C2 - 5.5 mA 	 (1.00 / 0.77) 
1023.	 20.6 	 C3 - 4.5 mA	 C2 - 5.5 mA 	 (1.00 / 0.77) 
1024.	 20.6 	 C1 - 2.5 mA	 C3 - 5.5 mA 	 (0.94 / 0.84) 
1025.	 20.4 	 C2 - 4.0 mA	 C2 - 3.5 mA 	 (1.00 / 0.90) 
1026.	 20.4 	 C3 - 5.5 mA	 C2 - 2.0 mA 	 (1.00 / 0.98) 
1027.	 20.2 	 C2 - 3.0 mA	 C2 - 5.5 mA 	 (1.00 / 0.77) 
1028.	 20.1 	 C1 - 2.0 mA	 C3 - 3.0 mA 	 (0.96 / 0.94) 
1029.	 19.9 	 C3 - 2.0 mA	 C3 - 2.0 mA 	 (1.00 / 0.98) 
1030.	 19.8 	 C0 - 1.5 mA	 C2 - 5.5 mA 	 (0.63 / 0.77) 
1031.	 19.4 	 C2 - 4.0 mA	 C3 - 5.0 mA 	 (1.00 / 0.85) 
1032.	 19.2 	 C0 - 3.0 mA	 C3 - 5.5 mA 	 (0.55 / 0.84) 
1033.	 19.2 	 C2 - 2.0 mA	 C3 - 2.0 mA 	 (1.00 / 0.98) 
1034.	 19.1 	 C3 - 5.5 mA	 C2 - 5.0 mA 	 (1.00 / 0.79) 
1035.	 19.0 	 C0 - 2.0 mA	 C2 - 4.5 mA 	 (0.60 / 0.84) 
1036.	 19.0 	 C0 - 2.0 mA	 C2 - 3.0 mA 	 (0.60 / 0.93) 
1037.	 18.4 	 C0 - 3.0 mA	 C3 - 4.0 mA 	 (0.55 / 0.89) 
1038.	 18.4 	 C2 - 2.5 mA	 C2 - 1.5 mA 	 (1.00 / 1.00) 
1039.	 18.3 	 C2 - 3.5 mA	 C2 - 4.5 mA 	 (1.00 / 0.84) 
1040.	 18.1 	 C1 - 1.5 mA	 C2 - 5.0 mA 	 (0.98 / 0.79) 
1041.	 17.9 	 C1 - 2.0 mA	 C2 - 3.5 mA 	 (0.96 / 0.90) 
1042.	 17.8 	 C3 - 3.5 mA	 C3 - 2.5 mA 	 (1.00 / 0.96) 
1043.	 17.5 	 C3 - 4.0 mA	 C3 - 2.5 mA 	 (1.00 / 0.96) 
1044.	 17.3 	 C1 - 2.5 mA	 C3 - 5.0 mA 	 (0.94 / 0.85) 
1045.	 17.2 	 C0 - 3.0 mA	 C3 - 4.5 mA 	 (0.55 / 0.87) 
1046.	 17.1 	 C3 - 3.0 mA	 C2 - 5.5 mA 	 (1.00 / 0.77) 
1047.	 17.0 	 C2 - 4.0 mA	 C3 - 3.5 mA 	 (1.00 / 0.92) 
1048.	 16.9 	 C1 - 2.5 mA	 C3 - 4.0 mA 	 (0.94 / 0.89) 
1049.	 16.9 	 C0 - 2.0 mA	 C2 - 4.0 mA 	 (0.60 / 0.86) 
1050.	 16.8 	 C0 - 3.0 mA	 C3 - 5.0 mA 	 (0.55 / 0.85) 
1051.	 16.7 	 C3 - 1.5 mA	 C3 - 2.0 mA 	 (1.00 / 0.98) 
1052.	 16.6 	 C2 - 4.0 mA	 C3 - 4.5 mA 	 (1.00 / 0.87) 
1053.	 16.4 	 C1 - 2.5 mA	 C3 - 4.5 mA 	 (0.94 / 0.87) 
1054.	 16.2 	 C3 - 5.5 mA	 C3 - 2.5 mA 	 (1.00 / 0.96) 
1055.	 16.2 	 C2 - 3.5 mA	 C3 - 5.5 mA 	 (1.00 / 0.84) 
1056.	 16.2 	 C3 - 4.0 mA	 C2 - 2.0 mA 	 (1.00 / 0.98) 
1057.	 16.2 	 C2 - 1.5 mA	 C3 - 2.0 mA 	 (1.00 / 0.98) 
1058.	 16.0 	 C3 - 4.0 mA	 C2 - 5.0 mA 	 (1.00 / 0.79) 
1059.	 15.9 	 C3 - 5.0 mA	 C2 - 2.0 mA 	 (1.00 / 0.98) 
1060.	 15.7 	 C3 - 5.0 mA	 C2 - 5.0 mA 	 (1.00 / 0.79) 
1061.	 15.7 	 C0 - 2.5 mA	 C3 - 3.5 mA 	 (0.57 / 0.92) 
1062.	 15.5 	 C0 - 2.0 mA	 C3 - 3.0 mA 	 (0.60 / 0.94) 
1063.	 15.5 	 C2 - 4.0 mA	 C3 - 4.0 mA 	 (1.00 / 0.89) 
1064.	 15.4 	 C2 - 2.5 mA	 C2 - 5.5 mA 	 (1.00 / 0.77) 
1065.	 15.3 	 C0 - 1.5 mA	 C3 - 2.5 mA 	 (0.63 / 0.96) 
1066.	 15.0 	 C3 - 3.5 mA	 C2 - 5.0 mA 	 (1.00 / 0.79) 
1067.	 15.0 	 C3 - 4.5 mA	 C2 - 5.0 mA 	 (1.00 / 0.79) 
1068.	 14.9 	 C3 - 3.0 mA	 C3 - 2.5 mA 	 (1.00 / 0.96) 
1069.	 14.9 	 C3 - 3.5 mA	 C2 - 2.0 mA 	 (1.00 / 0.98) 
1070.	 14.8 	 C3 - 4.5 mA	 C3 - 2.5 mA 	 (1.00 / 0.96) 
1071.	 14.6 	 C3 - 2.5 mA	 C2 - 1.5 mA 	 (1.00 / 1.00) 
1072.	 14.6 	 C3 - 4.5 mA	 C2 - 2.0 mA 	 (1.00 / 0.98) 
1073.	 14.2 	 C3 - 5.5 mA	 C2 - 4.5 mA 	 (1.00 / 0.84) 
1074.	 14.2 	 C3 - 3.5 mA	 C3 - 5.5 mA 	 (1.00 / 0.84) 
1075.	 13.8 	 C2 - 3.5 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1076.	 13.8 	 C2 - 3.5 mA	 C3 - 3.0 mA 	 (1.00 / 0.94) 
1077.	 13.7 	 C1 - 2.0 mA	 C3 - 5.5 mA 	 (0.96 / 0.84) 
1078.	 13.7 	 C3 - 4.0 mA	 C3 - 5.5 mA 	 (1.00 / 0.84) 
1079.	 13.6 	 C0 - 1.5 mA	 C2 - 5.0 mA 	 (0.63 / 0.79) 
1080.	 13.5 	 C3 - 5.0 mA	 C3 - 2.5 mA 	 (1.00 / 0.96) 
1081.	 13.4 	 C2 - 3.0 mA	 C2 - 5.0 mA 	 (1.00 / 0.79) 
1082.	 13.2 	 C1 - 1.5 mA	 C3 - 2.5 mA 	 (0.98 / 0.96) 
1083.	 13.0 	 C0 - 2.5 mA	 C3 - 5.5 mA 	 (0.57 / 0.84) 
1084.	 12.6 	 C2 - 2.0 mA	 C2 - 5.5 mA 	 (1.00 / 0.77) 
1085.	 12.6 	 C3 - 3.0 mA	 C3 - 5.5 mA 	 (1.00 / 0.84) 
1086.	 12.6 	 C3 - 5.5 mA	 C3 - 5.5 mA 	 (1.00 / 0.84) 
1087.	 12.5 	 C0 - 2.0 mA	 C2 - 3.5 mA 	 (0.60 / 0.90) 
1088.	 12.4 	 C1 - 1.5 mA	 C2 - 4.5 mA 	 (0.98 / 0.84) 
1089.	 12.3 	 C2 - 3.5 mA	 C3 - 5.0 mA 	 (1.00 / 0.85) 
1090.	 12.3 	 C3 - 2.5 mA	 C2 - 5.5 mA 	 (1.00 / 0.77) 
1091.	 12.2 	 C3 - 4.5 mA	 C3 - 5.5 mA 	 (1.00 / 0.84) 
1092.	 11.5 	 C3 - 3.5 mA	 C3 - 3.0 mA 	 (1.00 / 0.94) 
1093.	 11.3 	 C3 - 3.0 mA	 C2 - 5.0 mA 	 (1.00 / 0.79) 
1094.	 11.2 	 C2 - 2.0 mA	 C2 - 1.5 mA 	 (1.00 / 1.00) 
1095.	 11.1 	 C3 - 5.5 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1096.	 11.1 	 C0 - 2.5 mA	 C3 - 4.0 mA 	 (0.57 / 0.89) 
1097.	 11.1 	 C3 - 5.0 mA	 C3 - 5.5 mA 	 (1.00 / 0.84) 
1098.	 11.1 	 C3 - 3.5 mA	 C3 - 5.0 mA 	 (1.00 / 0.85) 
1099.	 10.9 	 C3 - 4.0 mA	 C3 - 3.0 mA 	 (1.00 / 0.94) 
1100.	 10.9 	 C2 - 3.0 mA	 C3 - 2.5 mA 	 (1.00 / 0.96) 
1101.	 10.6 	 C3 - 5.0 mA	 C2 - 4.5 mA 	 (1.00 / 0.84) 
1102.	 10.6 	 C3 - 2.0 mA	 C2 - 5.5 mA 	 (1.00 / 0.77) 
1103.	 10.6 	 C3 - 4.0 mA	 C2 - 4.5 mA 	 (1.00 / 0.84) 
1104.	 10.5 	 C2 - 1.5 mA	 C2 - 5.5 mA 	 (1.00 / 0.77) 
1105.	 10.5 	 C3 - 4.0 mA	 C3 - 5.0 mA 	 (1.00 / 0.85) 
1106.	 10.4 	 C0 - 1.5 mA	 C2 - 2.5 mA 	 (0.63 / 0.95) 
1107.	 10.4 	 C2 - 3.0 mA	 C3 - 5.5 mA 	 (1.00 / 0.84) 
1108.	 10.2 	 C0 - 2.5 mA	 C3 - 4.5 mA 	 (0.57 / 0.87) 
1109.	 10.2 	 C0 - 2.5 mA	 C3 - 5.0 mA 	 (0.57 / 0.85) 
