			Lead Left	Lead Right
-------------------------------------------
DIPS
834.	 58.8 	 C2 - 4.0 mA	 C3 - 3.0 mA 	 (1.00 / 0.64) 
835.	 58.8 	 C3 - 1.5 mA	 C0 - 1.5 mA 	 (1.00 / 1.00) 
836.	 58.7 	 C2 - 5.0 mA	 C3 - 4.0 mA 	 (1.00 / 0.61) 
837.	 58.6 	 C2 - 4.5 mA	 C3 - 3.5 mA 	 (1.00 / 0.62) 
838.	 58.6 	 C2 - 4.0 mA	 C1 - 5.5 mA 	 (1.00 / 0.93) 
839.	 58.6 	 C3 - 3.0 mA	 C0 - 1.5 mA 	 (1.00 / 1.00) 
840.	 58.5 	 C3 - 3.5 mA	 C1 - 1.5 mA 	 (1.00 / 1.00) 
841.	 58.5 	 C3 - 5.0 mA	 C0 - 5.5 mA 	 (1.00 / 0.94) 
842.	 58.5 	 C3 - 5.0 mA	 C2 - 2.0 mA 	 (1.00 / 0.98) 
843.	 58.5 	 C2 - 4.5 mA	 C0 - 3.5 mA 	 (1.00 / 0.99) 
844.	 58.5 	 C2 - 3.0 mA	 C2 - 3.5 mA 	 (1.00 / 0.89) 
845.	 58.4 	 C2 - 2.0 mA	 C0 - 5.0 mA 	 (1.00 / 0.95) 
846.	 58.3 	 C3 - 5.0 mA	 C2 - 2.5 mA 	 (1.00 / 0.95) 
847.	 58.2 	 C3 - 5.0 mA	 C1 - 2.0 mA 	 (1.00 / 1.00) 
848.	 58.2 	 C3 - 1.5 mA	 C0 - 5.5 mA 	 (1.00 / 0.94) 
849.	 58.2 	 C3 - 3.0 mA	 C0 - 5.5 mA 	 (1.00 / 0.94) 
850.	 58.1 	 C2 - 1.5 mA	 C0 - 1.5 mA 	 (1.00 / 1.00) 
851.	 58.1 	 C2 - 4.0 mA	 C2 - 5.0 mA 	 (1.00 / 0.82) 
852.	 58.1 	 C2 - 2.0 mA	 C0 - 2.0 mA 	 (1.00 / 1.00) 
853.	 58.1 	 C2 - 3.0 mA	 C1 - 3.0 mA 	 (1.00 / 0.99) 
854.	 58.1 	 C3 - 5.5 mA	 C2 - 3.0 mA 	 (1.00 / 0.92) 
855.	 58.0 	 C2 - 2.5 mA	 C2 - 3.5 mA 	 (1.00 / 0.89) 
856.	 58.0 	 C2 - 3.5 mA	 C1 - 4.0 mA 	 (1.00 / 0.97) 
857.	 58.0 	 C3 - 2.5 mA	 C2 - 1.5 mA 	 (1.00 / 0.99) 
858.	 58.0 	 C1 - 1.5 mA	 C2 - 5.5 mA 	 (1.00 / 0.81) 
859.	 58.0 	 C2 - 5.5 mA	 C3 - 4.5 mA 	 (0.99 / 0.59) 
860.	 57.9 	 C3 - 2.0 mA	 C2 - 1.5 mA 	 (1.00 / 0.99) 
861.	 57.9 	 C3 - 1.5 mA	 C2 - 2.0 mA 	 (1.00 / 0.98) 
862.	 57.9 	 C3 - 3.0 mA	 C2 - 2.0 mA 	 (1.00 / 0.98) 
863.	 57.9 	 C2 - 1.5 mA	 C0 - 5.5 mA 	 (1.00 / 0.94) 
864.	 57.8 	 C2 - 3.5 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
865.	 57.8 	 C2 - 2.0 mA	 C1 - 2.5 mA 	 (1.00 / 1.00) 
866.	 57.8 	 C2 - 4.5 mA	 C2 - 5.5 mA 	 (1.00 / 0.81) 
867.	 57.7 	 C2 - 4.0 mA	 C0 - 4.0 mA 	 (1.00 / 0.98) 
868.	 57.7 	 C2 - 3.5 mA	 C0 - 2.5 mA 	 (1.00 / 1.00) 
869.	 57.7 	 C3 - 3.0 mA	 C2 - 2.5 mA 	 (1.00 / 0.95) 
870.	 57.7 	 C2 - 2.5 mA	 C1 - 3.0 mA 	 (1.00 / 0.99) 
871.	 57.6 	 C3 - 1.5 mA	 C2 - 2.5 mA 	 (1.00 / 0.95) 
872.	 57.6 	 C3 - 3.0 mA	 C1 - 2.0 mA 	 (1.00 / 1.00) 
873.	 57.6 	 C3 - 1.5 mA	 C1 - 2.0 mA 	 (1.00 / 1.00) 
874.	 57.4 	 C2 - 4.0 mA	 C0 - 3.0 mA 	 (1.00 / 0.99) 
875.	 57.4 	 C3 - 5.0 mA	 C2 - 1.5 mA 	 (1.00 / 0.99) 
876.	 57.4 	 C3 - 4.5 mA	 C0 - 5.5 mA 	 (1.00 / 0.94) 
877.	 57.3 	 C2 - 1.5 mA	 C2 - 2.0 mA 	 (1.00 / 0.98) 
878.	 57.2 	 C3 - 2.5 mA	 C2 - 3.0 mA 	 (1.00 / 0.92) 
879.	 57.1 	 C3 - 4.5 mA	 C0 - 1.5 mA 	 (1.00 / 1.00) 
880.	 57.1 	 C2 - 1.5 mA	 C2 - 2.5 mA 	 (1.00 / 0.95) 
881.	 57.1 	 C3 - 5.5 mA	 C0 - 5.0 mA 	 (1.00 / 0.95) 
882.	 57.1 	 C2 - 1.5 mA	 C1 - 2.0 mA 	 (1.00 / 1.00) 
883.	 57.1 	 C2 - 5.5 mA	 C3 - 5.0 mA 	 (0.99 / 0.58) 
884.	 57.1 	 C3 - 2.0 mA	 C2 - 3.0 mA 	 (1.00 / 0.92) 
885.	 57.0 	 C2 - 3.0 mA	 C3 - 1.5 mA 	 (1.00 / 0.74) 
886.	 56.9 	 C2 - 3.5 mA	 C0 - 4.5 mA 	 (1.00 / 0.97) 
887.	 56.9 	 C2 - 5.0 mA	 C3 - 4.5 mA 	 (1.00 / 0.59) 
888.	 56.9 	 C2 - 3.5 mA	 C1 - 4.5 mA 	 (1.00 / 0.96) 
889.	 56.9 	 C3 - 4.0 mA	 C0 - 5.5 mA 	 (1.00 / 0.94) 
890.	 56.9 	 C3 - 5.0 mA	 C2 - 3.0 mA 	 (1.00 / 0.92) 
891.	 56.8 	 C2 - 3.0 mA	 C1 - 3.5 mA 	 (1.00 / 0.98) 
892.	 56.8 	 C2 - 2.0 mA	 C2 - 3.5 mA 	 (1.00 / 0.89) 
893.	 56.7 	 C3 - 4.5 mA	 C2 - 2.0 mA 	 (1.00 / 0.98) 
894.	 56.6 	 C3 - 4.5 mA	 C2 - 2.5 mA 	 (1.00 / 0.95) 
895.	 56.6 	 C3 - 4.5 mA	 C1 - 2.0 mA 	 (1.00 / 1.00) 
896.	 56.6 	 C2 - 2.0 mA	 C1 - 3.0 mA 	 (1.00 / 0.99) 
897.	 56.4 	 C3 - 5.5 mA	 C1 - 2.5 mA 	 (1.00 / 1.00) 
898.	 56.4 	 C2 - 2.5 mA	 C1 - 3.5 mA 	 (1.00 / 0.98) 
899.	 56.4 	 C3 - 3.5 mA	 C0 - 5.5 mA 	 (1.00 / 0.94) 
900.	 56.4 	 C2 - 3.5 mA	 C2 - 4.5 mA 	 (1.00 / 0.85) 
901.	 56.4 	 C3 - 3.0 mA	 C2 - 1.5 mA 	 (1.00 / 0.99) 
902.	 56.3 	 C3 - 4.0 mA	 C0 - 1.5 mA 	 (1.00 / 1.00) 
903.	 56.3 	 C3 - 5.5 mA	 C0 - 2.0 mA 	 (1.00 / 1.00) 
904.	 56.3 	 C2 - 5.5 mA	 C3 - 5.5 mA 	 (0.99 / 0.57) 
905.	 56.2 	 C3 - 2.5 mA	 C0 - 5.0 mA 	 (1.00 / 0.95) 
906.	 56.1 	 C3 - 5.0 mA	 C0 - 5.0 mA 	 (1.00 / 0.95) 
907.	 56.1 	 C2 - 3.5 mA	 C1 - 5.0 mA 	 (1.00 / 0.94) 
908.	 56.1 	 C3 - 2.0 mA	 C0 - 5.0 mA 	 (1.00 / 0.95) 
909.	 56.0 	 C2 - 5.0 mA	 C3 - 5.0 mA 	 (1.00 / 0.58) 
910.	 56.0 	 C3 - 1.5 mA	 C2 - 1.5 mA 	 (1.00 / 0.99) 
911.	 56.0 	 C3 - 3.0 mA	 C2 - 3.0 mA 	 (1.00 / 0.92) 
912.	 56.0 	 C2 - 3.0 mA	 C1 - 4.0 mA 	 (1.00 / 0.97) 
913.	 55.9 	 C2 - 4.0 mA	 C0 - 3.5 mA 	 (1.00 / 0.99) 
914.	 55.9 	 C3 - 4.0 mA	 C1 - 2.0 mA 	 (1.00 / 1.00) 
915.	 55.9 	 C3 - 4.0 mA	 C2 - 2.0 mA 	 (1.00 / 0.98) 
916.	 55.9 	 C3 - 4.0 mA	 C2 - 2.5 mA 	 (1.00 / 0.95) 
917.	 55.9 	 C2 - 3.5 mA	 C1 - 5.5 mA 	 (1.00 / 0.93) 
918.	 55.7 	 C2 - 2.5 mA	 C3 - 1.5 mA 	 (1.00 / 0.74) 
919.	 55.7 	 C3 - 1.5 mA	 C2 - 3.0 mA 	 (1.00 / 0.92) 
920.	 55.6 	 C3 - 5.5 mA	 C1 - 3.0 mA 	 (1.00 / 0.99) 
921.	 55.5 	 C3 - 5.5 mA	 C2 - 3.5 mA 	 (1.00 / 0.89) 
922.	 55.5 	 C2 - 2.5 mA	 C1 - 4.0 mA 	 (1.00 / 0.97) 
923.	 55.5 	 C2 - 3.5 mA	 C3 - 2.5 mA 	 (1.00 / 0.67) 
924.	 55.4 	 C2 - 4.0 mA	 C2 - 5.5 mA 	 (1.00 / 0.81) 
925.	 55.4 	 C3 - 3.0 mA	 C0 - 5.0 mA 	 (1.00 / 0.95) 
926.	 55.4 	 C3 - 3.5 mA	 C0 - 1.5 mA 	 (1.00 / 1.00) 
927.	 55.3 	 C3 - 5.0 mA	 C1 - 2.5 mA 	 (1.00 / 1.00) 
928.	 55.3 	 C2 - 2.0 mA	 C1 - 3.5 mA 	 (1.00 / 0.98) 
929.	 55.2 	 C2 - 3.0 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
930.	 55.2 	 C3 - 4.5 mA	 C2 - 1.5 mA 	 (1.00 / 0.99) 
931.	 55.2 	 C3 - 2.5 mA	 C1 - 2.5 mA 	 (1.00 / 1.00) 
932.	 55.2 	 C2 - 1.5 mA	 C2 - 1.5 mA 	 (1.00 / 0.99) 
933.	 55.2 	 C2 - 5.0 mA	 C3 - 5.5 mA 	 (1.00 / 0.57) 
934.	 55.2 	 C3 - 4.5 mA	 C2 - 3.0 mA 	 (1.00 / 0.92) 
935.	 55.2 	 C3 - 3.5 mA	 C1 - 2.0 mA 	 (1.00 / 1.00) 
936.	 55.1 	 C2 - 1.5 mA	 C2 - 3.0 mA 	 (1.00 / 0.92) 
937.	 55.1 	 C3 - 1.5 mA	 C0 - 5.0 mA 	 (1.00 / 0.95) 
938.	 55.1 	 C3 - 3.5 mA	 C2 - 2.5 mA 	 (1.00 / 0.95) 
939.	 55.0 	 C3 - 2.0 mA	 C1 - 2.5 mA 	 (1.00 / 1.00) 
940.	 55.0 	 C3 - 3.5 mA	 C2 - 2.0 mA 	 (1.00 / 0.98) 
941.	 54.9 	 C3 - 5.0 mA	 C0 - 2.0 mA 	 (1.00 / 1.00) 
942.	 54.8 	 C2 - 3.0 mA	 C1 - 4.5 mA 	 (1.00 / 0.96) 
943.	 54.8 	 C3 - 4.5 mA	 C0 - 5.0 mA 	 (1.00 / 0.95) 
944.	 54.7 	 C2 - 3.5 mA	 C2 - 5.0 mA 	 (1.00 / 0.82) 
945.	 54.7 	 C2 - 3.0 mA	 C0 - 2.5 mA 	 (1.00 / 1.00) 
946.	 54.7 	 C2 - 1.5 mA	 C0 - 5.0 mA 	 (1.00 / 0.95) 
947.	 54.6 	 C3 - 2.5 mA	 C0 - 2.0 mA 	 (1.00 / 1.00) 
948.	 54.6 	 C2 - 2.5 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
949.	 54.6 	 C3 - 5.5 mA	 C1 - 3.5 mA 	 (1.00 / 0.98) 
950.	 54.5 	 C2 - 3.0 mA	 C0 - 4.5 mA 	 (1.00 / 0.97) 
951.	 54.5 	 C3 - 5.0 mA	 C1 - 3.0 mA 	 (1.00 / 0.99) 
952.	 54.4 	 C3 - 4.0 mA	 C2 - 3.0 mA 	 (1.00 / 0.92) 
953.	 54.4 	 C2 - 2.0 mA	 C1 - 4.0 mA 	 (1.00 / 0.97) 
954.	 54.4 	 C2 - 2.5 mA	 C1 - 4.5 mA 	 (1.00 / 0.96) 
955.	 54.3 	 C3 - 2.0 mA	 C0 - 2.0 mA 	 (1.00 / 1.00) 
956.	 54.3 	 C3 - 5.0 mA	 C2 - 3.5 mA 	 (1.00 / 0.89) 
957.	 54.3 	 C2 - 4.5 mA	 C3 - 4.0 mA 	 (1.00 / 0.61) 
958.	 54.3 	 C2 - 4.0 mA	 C3 - 3.5 mA 	 (1.00 / 0.62) 
959.	 54.3 	 C3 - 2.5 mA	 C1 - 3.0 mA 	 (1.00 / 0.99) 
960.	 54.3 	 C3 - 4.0 mA	 C0 - 5.0 mA 	 (1.00 / 0.95) 
961.	 54.2 	 C3 - 4.0 mA	 C2 - 1.5 mA 	 (1.00 / 0.99) 
962.	 54.2 	 C3 - 3.0 mA	 C1 - 2.5 mA 	 (1.00 / 1.00) 
963.	 54.2 	 C2 - 3.5 mA	 C0 - 4.0 mA 	 (1.00 / 0.98) 
964.	 54.1 	 C2 - 3.0 mA	 C1 - 5.0 mA 	 (1.00 / 0.94) 
965.	 54.1 	 C2 - 3.0 mA	 C3 - 2.0 mA 	 (1.00 / 0.69) 
966.	 54.1 	 C3 - 2.0 mA	 C1 - 3.0 mA 	 (1.00 / 0.99) 
967.	 54.0 	 C2 - 2.5 mA	 C0 - 2.5 mA 	 (1.00 / 1.00) 
968.	 54.0 	 C3 - 2.5 mA	 C2 - 3.5 mA 	 (1.00 / 0.89) 
969.	 53.9 	 C2 - 2.5 mA	 C0 - 4.5 mA 	 (1.00 / 0.97) 
970.	 53.9 	 C3 - 5.5 mA	 C1 - 4.0 mA 	 (1.00 / 0.97) 
971.	 53.9 	 C2 - 3.0 mA	 C1 - 5.5 mA 	 (1.00 / 0.93) 
972.	 53.8 	 C2 - 3.0 mA	 C2 - 4.5 mA 	 (1.00 / 0.85) 
973.	 53.7 	 C3 - 1.5 mA	 C1 - 2.5 mA 	 (1.00 / 1.00) 
974.	 53.7 	 C3 - 2.0 mA	 C2 - 3.5 mA 	 (1.00 / 0.89) 
975.	 53.7 	 C3 - 4.5 mA	 C1 - 2.5 mA 	 (1.00 / 1.00) 
976.	 53.6 	 C3 - 3.5 mA	 C0 - 5.0 mA 	 (1.00 / 0.95) 
977.	 53.6 	 C2 - 2.5 mA	 C1 - 5.0 mA 	 (1.00 / 0.94) 
978.	 53.6 	 C3 - 3.5 mA	 C2 - 3.0 mA 	 (1.00 / 0.92) 
979.	 53.5 	 C3 - 5.0 mA	 C1 - 3.5 mA 	 (1.00 / 0.98) 
980.	 53.5 	 C1 - 1.5 mA	 C3 - 4.0 mA 	 (1.00 / 0.61) 
981.	 53.5 	 C2 - 3.5 mA	 C0 - 3.0 mA 	 (1.00 / 0.99) 
982.	 53.4 	 C3 - 3.0 mA	 C1 - 3.0 mA 	 (1.00 / 0.99) 
983.	 53.4 	 C2 - 2.5 mA	 C1 - 5.5 mA 	 (1.00 / 0.93) 
984.	 53.4 	 C3 - 3.0 mA	 C0 - 2.0 mA 	 (1.00 / 1.00) 
985.	 53.2 	 C2 - 2.0 mA	 C1 - 4.5 mA 	 (1.00 / 0.96) 
986.	 53.2 	 C2 - 1.5 mA	 C1 - 2.5 mA 	 (1.00 / 1.00) 
987.	 53.2 	 C3 - 2.5 mA	 C1 - 3.5 mA 	 (1.00 / 0.98) 
988.	 53.2 	 C3 - 3.5 mA	 C2 - 1.5 mA 	 (1.00 / 0.99) 
989.	 53.1 	 C2 - 2.5 mA	 C2 - 4.5 mA 	 (1.00 / 0.85) 
990.	 53.0 	 C2 - 2.0 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
991.	 53.0 	 C3 - 4.0 mA	 C1 - 2.5 mA 	 (1.00 / 1.00) 
992.	 53.0 	 C3 - 4.5 mA	 C1 - 3.0 mA 	 (1.00 / 0.99) 
993.	 53.0 	 C3 - 3.0 mA	 C2 - 3.5 mA 	 (1.00 / 0.89) 
994.	 52.9 	 C3 - 2.0 mA	 C1 - 3.5 mA 	 (1.00 / 0.98) 
995.	 52.9 	 C3 - 5.5 mA	 C1 - 4.5 mA 	 (1.00 / 0.96) 
996.	 52.9 	 C3 - 5.0 mA	 C1 - 4.0 mA 	 (1.00 / 0.97) 
997.	 52.8 	 C3 - 1.5 mA	 C1 - 3.0 mA 	 (1.00 / 0.99) 
998.	 52.8 	 C3 - 4.5 mA	 C0 - 2.0 mA 	 (1.00 / 1.00) 
999.	 52.7 	 C3 - 5.5 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1000.	 52.5 	 C3 - 4.5 mA	 C2 - 3.5 mA 	 (1.00 / 0.89) 
1001.	 52.5 	 C3 - 1.5 mA	 C0 - 2.0 mA 	 (1.00 / 1.00) 
1002.	 52.5 	 C2 - 2.0 mA	 C0 - 4.5 mA 	 (1.00 / 0.97) 
1003.	 52.5 	 C2 - 2.0 mA	 C1 - 5.0 mA 	 (1.00 / 0.94) 
1004.	 52.5 	 C3 - 2.5 mA	 C1 - 4.0 mA 	 (1.00 / 0.97) 
1005.	 52.4 	 C2 - 2.5 mA	 C3 - 2.0 mA 	 (1.00 / 0.69) 
1006.	 52.4 	 C2 - 4.5 mA	 C3 - 4.5 mA 	 (1.00 / 0.59) 
1007.	 52.4 	 C3 - 3.0 mA	 C1 - 3.5 mA 	 (1.00 / 0.98) 
1008.	 52.4 	 C2 - 1.5 mA	 C1 - 3.0 mA 	 (1.00 / 0.99) 
1009.	 52.3 	 C3 - 4.0 mA	 C1 - 3.0 mA 	 (1.00 / 0.99) 
1010.	 52.3 	 C3 - 5.5 mA	 C0 - 4.5 mA 	 (1.00 / 0.97) 
1011.	 52.3 	 C3 - 5.5 mA	 C1 - 5.0 mA 	 (1.00 / 0.94) 
1012.	 52.3 	 C2 - 2.0 mA	 C1 - 5.5 mA 	 (1.00 / 0.93) 
1013.	 52.2 	 C3 - 1.5 mA	 C2 - 3.5 mA 	 (1.00 / 0.89) 
1014.	 52.2 	 C3 - 3.5 mA	 C1 - 2.5 mA 	 (1.00 / 1.00) 
1015.	 52.2 	 C3 - 2.0 mA	 C1 - 4.0 mA 	 (1.00 / 0.97) 
1016.	 52.2 	 C2 - 3.0 mA	 C2 - 5.0 mA 	 (1.00 / 0.82) 
1017.	 52.1 	 C2 - 2.0 mA	 C0 - 2.5 mA 	 (1.00 / 1.00) 
1018.	 52.1 	 C2 - 3.5 mA	 C0 - 3.5 mA 	 (1.00 / 0.99) 
1019.	 52.1 	 C3 - 5.5 mA	 C1 - 5.5 mA 	 (1.00 / 0.93) 
1020.	 52.1 	 C3 - 4.5 mA	 C1 - 3.5 mA 	 (1.00 / 0.98) 
1021.	 52.0 	 C3 - 5.5 mA	 C0 - 2.5 mA 	 (1.00 / 1.00) 
1022.	 52.0 	 C2 - 3.5 mA	 C2 - 5.5 mA 	 (1.00 / 0.81) 
1023.	 52.0 	 C3 - 5.0 mA	 C1 - 4.5 mA 	 (1.00 / 0.96) 
1024.	 51.9 	 C3 - 4.0 mA	 C0 - 2.0 mA 	 (1.00 / 1.00) 
1025.	 51.9 	 C2 - 3.5 mA	 C3 - 3.0 mA 	 (1.00 / 0.64) 
1026.	 51.8 	 C3 - 1.5 mA	 C1 - 3.5 mA 	 (1.00 / 0.98) 
1027.	 51.8 	 C2 - 4.5 mA	 C3 - 5.0 mA 	 (1.00 / 0.58) 
1028.	 51.8 	 C3 - 3.0 mA	 C1 - 4.0 mA 	 (1.00 / 0.97) 
1029.	 51.7 	 C3 - 5.5 mA	 C3 - 1.5 mA 	 (1.00 / 0.74) 
1030.	 51.7 	 C3 - 4.0 mA	 C2 - 3.5 mA 	 (1.00 / 0.89) 
1031.	 51.7 	 C2 - 1.5 mA	 C0 - 2.0 mA 	 (1.00 / 1.00) 
1032.	 51.7 	 C2 - 2.0 mA	 C3 - 1.5 mA 	 (1.00 / 0.74) 
1033.	 51.6 	 C3 - 3.5 mA	 C1 - 3.0 mA 	 (1.00 / 0.99) 
1034.	 51.6 	 C2 - 1.5 mA	 C2 - 3.5 mA 	 (1.00 / 0.89) 
1035.	 51.6 	 C2 - 3.0 mA	 C0 - 4.0 mA 	 (1.00 / 0.98) 
1036.	 51.5 	 C3 - 5.5 mA	 C2 - 4.5 mA 	 (1.00 / 0.85) 
1037.	 51.5 	 C3 - 4.5 mA	 C1 - 4.0 mA 	 (1.00 / 0.97) 
1038.	 51.5 	 C3 - 5.0 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1039.	 51.5 	 C3 - 4.0 mA	 C1 - 3.5 mA 	 (1.00 / 0.98) 
1040.	 51.5 	 C2 - 2.0 mA	 C2 - 4.5 mA 	 (1.00 / 0.85) 
1041.	 51.4 	 C2 - 2.5 mA	 C2 - 5.0 mA 	 (1.00 / 0.82) 
1042.	 51.4 	 C3 - 2.5 mA	 C1 - 4.5 mA 	 (1.00 / 0.96) 
1043.	 51.4 	 C3 - 5.0 mA	 C1 - 5.0 mA 	 (1.00 / 0.94) 
1044.	 51.3 	 C2 - 1.5 mA	 C1 - 3.5 mA 	 (1.00 / 0.98) 
1045.	 51.2 	 C3 - 5.0 mA	 C0 - 4.5 mA 	 (1.00 / 0.97) 
1046.	 51.2 	 C3 - 5.0 mA	 C1 - 5.5 mA 	 (1.00 / 0.93) 
1047.	 51.1 	 C3 - 1.5 mA	 C1 - 4.0 mA 	 (1.00 / 0.97) 
1048.	 51.1 	 C3 - 2.0 mA	 C1 - 4.5 mA 	 (1.00 / 0.96) 
1049.	 51.0 	 C2 - 4.5 mA	 C3 - 5.5 mA 	 (1.00 / 0.57) 
1050.	 51.0 	 C1 - 1.5 mA	 C3 - 4.5 mA 	 (1.00 / 0.59) 
1051.	 50.9 	 C3 - 4.0 mA	 C1 - 4.0 mA 	 (1.00 / 0.97) 
1052.	 50.9 	 C3 - 3.5 mA	 C2 - 3.5 mA 	 (1.00 / 0.89) 
1053.	 50.8 	 C3 - 3.5 mA	 C0 - 2.0 mA 	 (1.00 / 1.00) 
1054.	 50.8 	 C2 - 2.5 mA	 C0 - 4.0 mA 	 (1.00 / 0.98) 
1055.	 50.8 	 C3 - 3.5 mA	 C1 - 3.5 mA 	 (1.00 / 0.98) 
1056.	 50.7 	 C3 - 2.5 mA	 C1 - 5.0 mA 	 (1.00 / 0.94) 
1057.	 50.7 	 C3 - 3.0 mA	 C1 - 4.5 mA 	 (1.00 / 0.96) 
1058.	 50.7 	 C2 - 1.5 mA	 C1 - 4.0 mA 	 (1.00 / 0.97) 
1059.	 50.6 	 C3 - 5.0 mA	 C0 - 2.5 mA 	 (1.00 / 1.00) 
1060.	 50.6 	 C3 - 4.5 mA	 C1 - 4.5 mA 	 (1.00 / 0.96) 
1061.	 50.5 	 C3 - 2.5 mA	 C1 - 5.5 mA 	 (1.00 / 0.93) 
1062.	 50.5 	 C3 - 2.5 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1063.	 50.5 	 C3 - 2.0 mA	 C1 - 5.0 mA 	 (1.00 / 0.94) 
1064.	 50.4 	 C2 - 3.0 mA	 C0 - 3.0 mA 	 (1.00 / 0.99) 
1065.	 50.3 	 C3 - 5.0 mA	 C2 - 4.5 mA 	 (1.00 / 0.85) 
1066.	 50.3 	 C3 - 2.5 mA	 C0 - 4.5 mA 	 (1.00 / 0.97) 
1067.	 50.3 	 C3 - 2.0 mA	 C1 - 5.5 mA 	 (1.00 / 0.93) 
1068.	 50.2 	 C3 - 3.5 mA	 C1 - 4.0 mA 	 (1.00 / 0.97) 
1069.	 50.2 	 C3 - 5.5 mA	 C2 - 5.0 mA 	 (1.00 / 0.82) 
1070.	 50.2 	 C1 - 1.5 mA	 C3 - 5.0 mA 	 (1.00 / 0.58) 
1071.	 50.1 	 C3 - 2.0 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1072.	 50.1 	 C3 - 3.0 mA	 C1 - 5.0 mA 	 (1.00 / 0.94) 
1073.	 50.0 	 C3 - 1.5 mA	 C1 - 4.5 mA 	 (1.00 / 0.96) 
1074.	 50.0 	 C3 - 4.5 mA	 C1 - 5.0 mA 	 (1.00 / 0.94) 
1075.	 50.0 	 C2 - 3.0 mA	 C3 - 2.5 mA 	 (1.00 / 0.67) 
1076.	 50.0 	 C3 - 4.0 mA	 C1 - 4.5 mA 	 (1.00 / 0.96) 
1077.	 49.9 	 C3 - 2.0 mA	 C0 - 4.5 mA 	 (1.00 / 0.97) 
1078.	 49.9 	 C3 - 3.0 mA	 C1 - 5.5 mA 	 (1.00 / 0.93) 
1079.	 49.8 	 C3 - 4.5 mA	 C1 - 5.5 mA 	 (1.00 / 0.93) 
1080.	 49.8 	 C2 - 4.0 mA	 C3 - 4.0 mA 	 (1.00 / 0.61) 
1081.	 49.7 	 C2 - 2.0 mA	 C2 - 5.0 mA 	 (1.00 / 0.82) 
1082.	 49.7 	 C3 - 5.5 mA	 C3 - 2.0 mA 	 (1.00 / 0.69) 
1083.	 49.7 	 C3 - 3.0 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1084.	 49.7 	 C3 - 4.5 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1085.	 49.6 	 C3 - 5.5 mA	 C0 - 4.0 mA 	 (1.00 / 0.98) 
1086.	 49.5 	 C2 - 1.5 mA	 C1 - 4.5 mA 	 (1.00 / 0.96) 
1087.	 49.5 	 C3 - 3.0 mA	 C0 - 4.5 mA 	 (1.00 / 0.97) 
1088.	 49.5 	 C3 - 4.5 mA	 C0 - 4.5 mA 	 (1.00 / 0.97) 
1089.	 49.5 	 C2 - 2.5 mA	 C0 - 3.0 mA 	 (1.00 / 0.99) 
1090.	 49.4 	 C3 - 4.0 mA	 C1 - 5.0 mA 	 (1.00 / 0.94) 
1091.	 49.4 	 C3 - 1.5 mA	 C1 - 5.0 mA 	 (1.00 / 0.94) 
1092.	 49.3 	 C2 - 3.0 mA	 C2 - 5.5 mA 	 (1.00 / 0.81) 
1093.	 49.3 	 C3 - 2.5 mA	 C0 - 2.5 mA 	 (1.00 / 1.00) 
1094.	 49.3 	 C3 - 3.5 mA	 C1 - 4.5 mA 	 (1.00 / 0.96) 
1095.	 49.2 	 C3 - 4.0 mA	 C1 - 5.5 mA 	 (1.00 / 0.93) 
1096.	 49.2 	 C1 - 1.5 mA	 C3 - 5.5 mA 	 (1.00 / 0.57) 
1097.	 49.2 	 C3 - 1.5 mA	 C1 - 5.5 mA 	 (1.00 / 0.93) 
1098.	 49.2 	 C2 - 3.0 mA	 C0 - 3.5 mA 	 (1.00 / 0.99) 
1099.	 49.2 	 C3 - 5.0 mA	 C3 - 1.5 mA 	 (1.00 / 0.74) 
1100.	 49.1 	 C3 - 2.5 mA	 C2 - 4.5 mA 	 (1.00 / 0.85) 
1101.	 49.1 	 C2 - 2.0 mA	 C0 - 4.0 mA 	 (1.00 / 0.98) 
1102.	 49.0 	 C3 - 5.0 mA	 C2 - 5.0 mA 	 (1.00 / 0.82) 
1103.	 48.9 	 C2 - 1.5 mA	 C1 - 5.0 mA 	 (1.00 / 0.94) 
1104.	 48.8 	 C3 - 4.0 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1105.	 48.8 	 C3 - 4.0 mA	 C0 - 4.5 mA 	 (1.00 / 0.97) 
1106.	 48.8 	 C2 - 1.5 mA	 C1 - 5.5 mA 	 (1.00 / 0.93) 
1107.	 48.7 	 C3 - 2.0 mA	 C0 - 2.5 mA 	 (1.00 / 1.00) 
1108.	 48.7 	 C3 - 3.5 mA	 C1 - 5.0 mA 	 (1.00 / 0.94) 
1109.	 48.6 	 C3 - 2.0 mA	 C2 - 4.5 mA 	 (1.00 / 0.85) 
1110.	 48.6 	 C3 - 3.5 mA	 C1 - 5.5 mA 	 (1.00 / 0.93) 
